tweet_id,date,text,favorite_count,retweet_count,at_mentions,at_mentions_id,hashtags,user_id,user_name,user_profile,in_reply_to_tweet_id,country,place,lang,coordinates,latitude,longitude,tidy_text,tone
1.240174720709841e+18,2020-03-18 00:14:29,Be careful everyone!! This should be self explanatory. The US does not have enough resources for stuff like this.… https://t.co/vSmI5WM59K,5,1,[],[],[],426769545.0,angela,思延🌙👩🏻‍🦳💛🥮⚡️✨,,United States,Long Beach,en,"[-118.250227, 33.732905]",-118.250227,33.732905,be careful everyone this should be self explanatory the us does not have enough resources for stuff like this,positive
1.2401740763263427e+18,2020-03-18 00:11:55,"Amid the #coronavirus outbreak, we want to hear how you are helping your neighbour or how they are helping you.

It… https://t.co/Gjd0wAh82a",9,6,[],[],['coronavirus'],20359754.0,Mark Murphy,I am the Breakfast presenter at BBC Radio Suffolk. I also host Life's a Pitch an ITFC fanzine show. Our phone in number is 0800 141 2121.,,United Kingdom,Ipswich,en,"[1.106876, 52.023536]",1.106876,52.023536,amid the coronavirus outbreak we want to hear how you are helping your neighbour or how they are helping you it,neutral
1.240173516273496e+18,2020-03-18 00:09:42,They should let us work from home permanently. #covidindia #coronavirus #workingfromhome #workingfromhome #WorkFromHome,0,0,[],[],"['covidindia', 'coronavirus', 'workingfromhome', 'workingfromhome', 'WorkFromHome']",9.109227050918052e+17,Subho Bhattacherjee,Photo hunter by passion. adventure seeker,,India,Kolkata,en,"[88.094457, 22.269493]",88.09445699999998,22.269493,they should let us work from home permanently covidindia coronavirus workingfromhome workingfromhome workfromhome,positive
1.2401732643218842e+18,2020-03-18 00:08:42,"“Out beyond ideas of wrongdoing and rightdoing, there is a field. I’ll meet you there.” Likewise, in times of uncer… https://t.co/QMamqFGdpU",3,1,[],[],[],1635243432.0,Niamh Stack,"Psychology Professor @UofGlasgow mostly twittering on about developmental psychology, high ability, cycling & music. Views own. She/Her 🇮🇪🇪🇺",,United Kingdom,Glasgow,en,"[-4.3932845, 55.796184]",-4.3932845,55.796184,out beyond ideas of wrongdoing and rightdoing there is a field i ll meet you there likewise in times of uncer,neutral
1.2401726698505871e+18,2020-03-18 00:06:20,"Join us tomorrow for an online lunch time networking meeting...

We will and are doing everything we can to support… https://t.co/dArPjHKmjv",0,0,[],[],[],9.637433743847301e+17,LC Virtual Assistant Services,"Business management & virtual support services. 
✨4 x Award Finalist
✨Award Winner 🥇            
📍Based in Wales🏴󠁧󠁢󠁷󠁬󠁳󠁿 Check out the link below ⬇️",,United Kingdom,Barry,en,"[-3.3080904, 51.387271]",-3.3080904,51.38727100000001,join us tomorrow for an online lunch time networking meeting we will and are doing everything we can to support,neutral
1.2401719525071421e+18,2020-03-18 00:03:29,"#CoronaVirus #Vaccune is already in #US lab..
I don't know why they are trying to make it look as if they're yet to… https://t.co/tU0gcLQN52",1,0,[],[],"['CoronaVirus', 'Vaccune', 'US']",1.238434786479399e+18,Official_stan24🇳🇬,Nice and simple by nature 🇳🇬,,Ivory Coast,Ivory Coast,en,"[-8.6012434, 4.3616546]",-8.601243400000001,4.3616546,coronavirus vaccune is already in us lab i don t know why they are trying to make it look as if they re yet to,neutral
1.2401715286182134e+18,2020-03-18 00:01:48,ICYMI Updated story on top Edinburgh golf club closing its clubhouse with immediate effect following latest governm… https://t.co/gp6k5aETjl,0,0,[],[],[],1257731012.0,Martin Dempster,Golf writer for Scotsman and Edinburgh Evening News. Wish my own game could be half decent!,,United Kingdom,Linlithgow,en,"[-3.632016, 55.9659183]",-3.632016,55.9659183,icymi updated story on top edinburgh golf club closing its clubhouse with immediate effect following latest governm,positive
1.2401713375926518e+18,2020-03-18 00:01:02,"Motivational forward of the day :)
The worldwide #Coronavirus cases count resembles the #medal tally at #Olympics.… https://t.co/0JQZXV60mi",0,0,[],[],"['Coronavirus', 'medal', 'Olympics']",2358147212.0,dr meenakshi ahuja,"gynaecologist and obstetrician, mother of 2, wife, daughter, with a mole on my sole :)",,India,New Delhi,en,"[76.84252, 28.397657]",76.84252,28.397657,motivational forward of the day the worldwide coronavirus cases count resembles the medal tally at olympics,positive
1.240171222597542e+18,2020-03-18 00:00:35,Please send us your questions or concerns about #coronavirus and make sure to watch our @WAAYTV  Special Report Cor… https://t.co/VQ1ihw2lGL,1,1,['WAAY 31'],[9899992],['coronavirus'],594791839.0,Pat Simon WAAY 31 News,"News anchor at @waaytv. USArmy veteran, Murrow winner, Boston Marathon finisher, #LSU alum. Email me your news tips at psimon@waaytv.com",,United States,Huntsville,en,"[-86.7858813, 34.5784264]",-86.7858813,34.5784264,please send us your questions or concerns about coronavirus and make sure to watch our special report cor,positive
1.2401701196549775e+18,2020-03-17 23:56:12,Good morning. We all continue to deal with this ongoing emergency. Let’s keep being good to one another. We will ma… https://t.co/ROX1xTihMG,0,0,[],[],[],594791839.0,Pat Simon WAAY 31 News,"News anchor at @waaytv. USArmy veteran, Murrow winner, Boston Marathon finisher, #LSU alum. Email me your news tips at psimon@waaytv.com",,United States,Huntsville,en,"[-86.7858813, 34.5784264]",-86.7858813,34.5784264,good morning we all continue to deal with this ongoing emergency let s keep being good to one another we will ma,positive
1.2401697459297567e+18,2020-03-17 23:54:43,Can California Keep 7 Million People at Home? https://t.co/vEVvBdQLXQ,0,0,[],[],[],947783426.0,Gigi,OU Creative Writing Student 📝 Wife of an Irishman 💚 Campfire Whisperer 🔥 Here Today. Home Tomorrow 🇺🇸🇨🇮,,United States,Menlo Park,en,"[-122.228922, 37.416515]",-122.228922,37.416515,can california keep million people at home,positive
1.2401688797850378e+18,2020-03-17 23:51:16,Okay folks... this is bullshit. https://t.co/4akY1EwoqX,0,0,[],[],[],1507231358.0,Marco “El Cuco” Toscano-Anderson,Location is just where I am now. “I reject your hypothesis”. Don’t piss on my leg and tell me it’s raining.. intolerant of the puritanical/catastrophists,,Australia,Robe,en,"[139.736394016, -37.184563741]",139.736394016,-37.184563741,okay folks this is bullshit,negative
1.2401688242274058e+18,2020-03-17 23:51:03,"Let FG under report Coronavirus pandemic in Nigeria.

The bitter truth is, Europe don close border.

US has been de… https://t.co/7t36Uhm41K",0,0,[],[],[],1275906895.0,I - AM,"I'm a solutionist.
Igbo. 
Humanity first...",,Nigeria,Port Harcourt,en,"[6.9380658, 4.7337699]",6.9380658,4.7337699,let fg under report coronavirus pandemic in nigeria the bitter truth is europe don close border us has been de,positive
1.240168752856961e+18,2020-03-17 23:50:46,Is this natures way to tell us as a world to slow the fuck down. #coronavirus #justsaying #takeitin #familytime… https://t.co/PVXoB2gguS,1,0,[],[],"['coronavirus', 'justsaying', 'takeitin', 'familytime']",802755.0,Jess Hutchins,Enjoying life and what it has to offer! love love love Disney. ex  creative 59198. Tech and theater are my passions. “be kind to everyone” - @ellen,,United States,Dublin,en,"[-121.979522, 37.697406]",-121.979522,37.697406,is this natures way to tell us as a world to slow the fuck down coronavirus justsaying takeitin familytime,negative
1.2401685224638587e+18,2020-03-17 23:49:51,"The ECB missed an opportunity to walk in step with the US and Britain and cut interest rates last week

In addition… https://t.co/8Eufr9DgwK",0,0,[],[],[],20764673.0,Sammy Hsieh,,,Hong Kong,Hong Kong,en,"[113.81813, 22.1465116]",113.81813,22.1465116,the ecb missed an opportunity to walk in step with the us and britain and cut interest rates last week in addition,neutral
1.240168364955308e+18,2020-03-17 23:49:14,"I’m finally catching up on some things, now that the #coronavirus has us all at home and sheltering ourselves, lol.… https://t.co/yCWOBgdQzX",0,0,[],[],['coronavirus'],71669896.0,Christopher Hewitt,official twitter for pianist 🎹 and music director 🎼 Christopher Hewitt | check out my videos at https://t.co/MRZoBDKLyf… 😁,,United States,Brentwood,en,"[-121.754989, 37.891224]",-121.754989,37.891224,i m finally catching up on some things now that the coronavirus has us all at home and sheltering ourselves lol,positive
1.2401683393447772e+18,2020-03-17 23:49:07,"@ellymelly ANY issue via #TikTok relating to #climatechange or #coronavirus or the US, UK, the EU,APAC Region &amp;, Ch… https://t.co/Pv5NTU239R",5,4,['Alexandra Marshall'],[39002335],"['TikTok', 'climatechange', 'coronavirus']",380178876.0,Joseph Opoyan,"Partner ‘4Black Government Relations LLC’. Based in LA and Sacramento, CA (Please go to: Joseph M Opoyan @CA25thDist2020 for all matters related to ‘4Black’)",1.2400855697129718e+18,United States,Sacramento,en,"[-121.576613, 38.43792]",-121.576613,38.43792,any issue via tiktok relating to climatechange or coronavirus or the us uk the eu apac region ch,neutral
1.2401677377851064e+18,2020-03-17 23:46:44,"US has one week to enforce social distancing, slow COVID-19 outbreak - Business Insider https://t.co/kD47ujMA3s",0,0,[],[],[],95404086.0,I C Gupta,"जैसे बीते 5 साल  लगे रहो 
अरविन्द केजरीवाल",,India,Bengaluru South,en,"[77.3305776, 12.731936]",77.3305776,12.731936,us has one week to enforce social distancing slow covid outbreak business insider,positive
1.240167494142161e+18,2020-03-17 23:45:46,"#JoeBiden sweeps key primaries and moves closer to nomination. 
#BernieSanders campaign is at a crossroads as he co… https://t.co/7A46euZd8G",1,0,[],[],"['JoeBiden', 'BernieSanders']",253615321.0,Alex von Witzleben,"Economic historian - follow EU competitiveness, getting out of economic crisis, promote Europe, start-ups, smart and innovative green policies",,Germany,Essen,en,"[6.894347, 51.347573]",6.894347,51.347573,joebiden sweeps key primaries and moves closer to nomination berniesanders campaign is at a crossroads as he co,neutral
1.2401674706248376e+18,2020-03-17 23:45:40,#COVID19 America is so soft. Look at all of us freaking out over a severe flu. Could United States fight in World W… https://t.co/TPI1ssr1F2,1,1,[],[],['COVID19'],44236584.0,Federalist Jim,"Father, grandfather, educator, former Reagan state delegate, Patriot, devoted to Federalism and the 10th amendment, fly fishing, chessplaying guitarist",,United States,Potomac,en,"[-77.248462, 38.971077]",-77.248462,38.971077,covid america is so soft look at all of us freaking out over a severe flu could united states fight in world w,neutral
1.2401670370764186e+18,2020-03-17 23:43:57,"@realDonaldTrump, @senatemajldr, @GOPLeader and the entire @GOP have failed us. They ignored the #coronavirus for f… https://t.co/pdgx2rOBvg",0,0,"['Donald J. Trump', 'Leader McConnell', 'Kevin McCarthy', 'GOP']","[25073877, 1249982359, 19739126, 11134252]",['coronavirus'],822937327.0,Defeat Trump 2020🇺🇸,"Political Activist, Singer, Actor, 🏳️‍🌈, Gamer, who’s addicted to fitness, cars, and defeating Trump. #Joe2020 #HopeOverFear",,United States,Roeland Park,en,"[-94.650516, 39.023765]",-94.650516,39.023765,and the entire have failed us they ignored the coronavirus for f,negative
1.240166568098771e+18,2020-03-17 23:42:05,Coronavirus showing us that knowledge &amp; since is way to survive,0,0,[],[],[],2769958414.0,black ice,#COYG ما داخل تويتر عشان اشتهر,,,Omdurman,en,"[32.3785257, 15.5157108]",32.3785257,15.5157108,coronavirus showing us that knowledge since is way to survive,negative
1.2401664343214244e+18,2020-03-17 23:41:33,"‼️IMPORTANT UPDATE - CORONAVIRUS - PLEASE READ‼️

https://t.co/QkDx7sk3sw

If you wish to donate to help us then yo… https://t.co/ZjYvbJwg1M",6,7,[],[],[],191145819.0,Oakwood Dog Rescue,We are a dog rescue centre based on Sutton Fields in Hull. We rescue and re-home unwanted dogs to new families all over the UK.,,United Kingdom,Hull,en,"[-0.422572, 53.719616]",-0.422572,53.719616,important update coronavirus please read if you wish to donate to help us then yo,negative
1.2401656499905536e+18,2020-03-17 23:38:26,A must watch: Don Lemon: Donald Trump is gaslighting you over coronavirus - CNN Video https://t.co/hjCv7nN8v8,0,0,[],[],[],1.238678899359232e+18,Coco 🌊💪🏽🌊💪🏽🌊,#proudblackfeminist #Resistance #nevertrump #voteblue2020 #eatTheRich.  I’m mad AF💁🏽‍♀️,,United States,Napili-Honokowai,en,"[-156.690251, 20.946851]",-156.690251,20.946851,a must watch don lemon donald trump is gaslighting you over coronavirus cnn video,negative
1.240165407341904e+18,2020-03-17 23:37:28,"US, UK coronavirus strategies shifted following UK epidemiologists' ominous report

https://t.co/vmGCwLT8oD",0,0,[],[],[],111862103.0,Xandra Lammers,,,The Netherlands,Amsterdam,en,"[4.7288999, 52.2782266]",4.7288999,52.2782266,us uk coronavirus strategies shifted following uk epidemiologists ominous report,neutral
1.2401650529901158e+18,2020-03-17 23:36:04,@MariaSports Ain’t that the truth!  No doubt you should test all Lakers and staff!  Glad the @NBA took the action i… https://t.co/1LaJTc4hUy,0,0,"['Maria Serrao', 'NBA']","[63226499, 19923144]",[],1.05013134019507e+18,frankie_ellis,"work for Fox West Sports, Spectrum Sports Net...faith, Jesus and my cats. Psalm 130:5",1.2401144436708065e+18,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.668404,33.704538,ain t that the truth no doubt you should test all lakers and staff glad the took the action i,negative
1.2401650028220457e+18,2020-03-17 23:35:52,"People : Please help us. We are in crisis! The virus is spreading, you should put the city on lockdown.

Thai gover… https://t.co/RiP3x129qb",33,69,[],[],[],8.190553246613053e+17,ʜᴀʀʟᴇʏ ᶠʳᵉᵃᵏⁱ ⁿ ' Qᴜɪɴɴ,𝘈 23 𝘺𝘦𝘢𝘳 𝘰𝘭𝘥 𝘏𝘢𝘭𝘧 𝘉𝘭𝘰𝘰𝘥 🇺🇸🇹🇭♥Medicine♥Science♥Food♥Animals♥Series ☆𝘚𝘸𝘪𝘧𝘵𝘺 ☆𝘝𝘐𝘗 #DCcomics #ChelseaFC || 🧡\7 all the way,,Thailand,Phaya Thai,en,"[100.5278716, 13.7626816]",100.52787159999998,13.7626816,people please help us we are in crisis the virus is spreading you should put the city on lockdown thai gover,positive
1.2401649940855398e+18,2020-03-17 23:35:50,"Back with bulletins @BBCSouthNews this morning. We have the latest on coronavirus in the South as transport, school… https://t.co/P4x3vFzFmZ",5,0,['BBC South'],[90712779],[],277022325.0,Anjana Gadgil,"BBC présenter and reporter. Tweet and retweet mainly news and stories, football, tennis, running, fun. Chinese soap actress in (very) previous life",,United Kingdom,BBC South,en,"[-1.4085060259870938, 50.90763275921022]",-1.4085060259870938,50.907632759210216,back with bulletins this morning we have the latest on coronavirus in the south as transport school,positive
1.2401647574092718e+18,2020-03-17 23:34:53,"US is pushing to reject all asylum seekers, citing coronavirus worries - CNNPolitics https://t.co/KDeXphyFqz",1,0,[],[],[],1.1382334013942497e+18,Rose PArsons,Sitting on life's fence is not an option! Now is the time for all good men to come to the aid of their country!❤️ The Blue Wave Season is approaching!🙄🙄🙄,,United States,North Charleston,en,"[-80.1575903, 32.829336]",-80.1575903,32.829336,us is pushing to reject all asylum seekers citing coronavirus worries cnnpolitics,neutral
1.240164477158318e+18,2020-03-17 23:33:47,Coronavirus: First Human Trial Of Vaccine Begins In US.,0,0,[],[],[],1.226285032341246e+18,Hamjngai Paswiat,"hy, i am a blind person with full of joy and happyness,
god is my creater and my king.",1.2401644742768353e+18,India,Bengaluru,en,"[77.373474, 12.919037]",77.373474,12.919037,coronavirus first human trial of vaccine begins in us,positive
1.2401643109338972e+18,2020-03-17 23:33:07,Did some math showing that Canada’s response to Covid-19 is 60% better than ours. Their national guidelines have cl… https://t.co/lKFI6woF2y,12,5,[],[],[],2856030754.0,Dr. Kathie Allen #DemCast,"Ran 4 Congress ‘17. Family Doc. #DemCastCA. Resistance with a side of irony & humor. Politics, Singing, Accordion, Theater, Books, Cats, Fitness, French.",,United States,San Juan Capistrano,en,"[-117.6865529, 33.466555]",-117.6865529,33.466555,did some math showing that canada s response to covid is better than ours their national guidelines have cl,positive
1.240163742911996e+18,2020-03-17 23:30:52,@johnlegend doing the Lords work with his IG concert. While we’re out here saving lives and battling #coronavirus h… https://t.co/R7lNpu57UN,0,0,['John Legend'],[18228898],['coronavirus'],361551642.0,MaMja is the ghel 🧚🏾‍♀️,ungovernable! Ngeke sizwe ngabo!,,United Kingdom,Sandbach,en,"[-2.406684, 53.123764]",-2.406684,53.123764,doing the lords work with his ig concert while we re out here saving lives and battling coronavirus h,positive
1.2401635006993244e+18,2020-03-17 23:29:54,We @UNinUganda @WHOUganda join @UN Secretary General @antonioguterres to call on all of us to work together to prev… https://t.co/pY2s1AfFlA,2,1,"['UN in Uganda', 'WHO Uganda', 'United Nations', 'António Guterres']","[2687683441, 2599562040, 14159148, 811229675758505984]",[],35101952.0,Rosa Malango,United Nations Resident Coordinator & Designated Official for the Republic of Uganda. Every action in our lives serves a purpose. @UNinUganda,,Uganda,Kampala,en,"[32.4166234, 0.1648531]",32.4166234,0.1648531,we join secretary general to call on all of us to work together to prev,positive
1.2401631398339994e+18,2020-03-17 23:28:28,"Well this shite virus gets nearer home for us , at our Joshua’s school some teachers are isolating so the younger k… https://t.co/BkfJY9VrBJ",8,1,[],[],[],819875766.0,Invisibleman 🕶 🇧🇼,"#CTID One Love One Life One CITY. followed by @ManCity @NYCFC ST forever block 219🇧🇼👕💙dream as if you'll live for forever , live as if you'll die today",,United Kingdom,Chesterfield,en,"[-1.484163, 53.213151]",-1.484163,53.213151,well this shite virus gets nearer home for us at our joshua s school some teachers are isolating so the younger k,negative
1.2401629489510687e+18,2020-03-17 23:27:42,Before corona virus hit all of us anybody wanna date with me ? #coronavirus,1,0,[],[],['coronavirus'],1.0916501985840865e+18,SANKET_A,"being ENGINEER.
DREAMER.
BELIVE in KARMA.
Think less Feel More🙌",,India,Haveli,en,"[73.6246953, 18.2801029]",73.6246953,18.2801029,before corona virus hit all of us anybody wanna date with me coronavirus,neutral
1.2401622571804262e+18,2020-03-17 23:24:57,Trump Now Claims He Always Knew the Coronavirus Would Be a Pandemic https://t.co/TmBPyhgxVS,0,0,[],[],[],2912847930.0,Gwynoro Jones,"Ex Lab MP Carms. Chair SDP/Alliance Wales, SDP/LibDem Nat C'tte 82-92. Schools Insp 1993-2013. Chair Wales Const Convention https://t.co/cWoKW9z99M",,United Kingdom,Gorseinon,en,"[-4.080063, 51.657076]",-4.080063,51.657076,trump now claims he always knew the coronavirus would be a pandemic,negative
1.24016190755593e+18,2020-03-17 23:23:34,"Holy Father @Pontifex celebrates Mass this morning in the #Vatican with three priests, two religious sisters, and t… https://t.co/96qOtQfwJx",4,0,['Pope Francis'],[500704345],['Vatican'],1965952176.0,Fr. Vu,"disciple of Christ, priest of @bhmcatholic, tweeting in English, Español, Vietnamese on gospel, church, pope, football, food, karaoke...(views are mine)",,United States,Birmingham,en,"[-86.967333, 33.405025]",-86.967333,33.405025,holy father celebrates mass this morning in the vatican with three priests two religious sisters and t,neutral
1.240161210428838e+18,2020-03-17 23:20:48,"Instead to applying your dirty mind in all these nonsense, embrace yourself for the disaster which is knocking your… https://t.co/kutCbT2wSR",0,0,[],[],[],291518338.0,SB,Man is by nature a political animal.,,United States,San Francisco,en,"[-122.514926, 37.708075]",-122.514926,37.708075,instead to applying your dirty mind in all these nonsense embrace yourself for the disaster which is knocking your,negative
1.2401606186588897e+18,2020-03-17 23:18:27,Coronavirus vaccine test underway as U.S. volunteer gets first shot https://t.co/Nbta4f8Pf8 Amazing woman,0,0,[],[],[],19483130.0,Taz,HUGE Whitney Houston & Michael McDonald fan. Support GHT link below. NEGATIVE POSTS. CONSIDER YOURSELF BLOCKED.,,United Kingdom,Manchester,en,"[-2.319934, 53.343623]",-2.319934,53.343623,coronavirus vaccine test underway as u s volunteer gets first shot amazing woman,positive
1.2401599270810788e+18,2020-03-17 23:15:42,Dayanara Torres is staying home with her and Marc Anthony’s son Ryan and this is how they spend their time… https://t.co/SetwOQlvVy,0,0,[],[],[],241533447.0,Miguel Conesa Osuna,"Artist-Painter, Multi-Media, Assemblage and Installation Artist. Serious inquiries welcome.",,United States,Machuelo Abajo,en,"[-66.613731, 18.012443]",-66.613731,18.012442999999994,dayanara torres is staying home with her and marc anthony s son ryan and this is how they spend their time,positive
1.240159906654716e+18,2020-03-17 23:15:37,"U.S. military begins mobilizing medical assistance for civilians, including 5 million respirators https://t.co/2f7CCVjk0u",0,1,[],[],[],963866168.0,Sara Allen,"Grandmother of 5, married 48 years, love the outdoors/ traveling. #2A #Pro-life #conservative #constitutionalist #MAGA2020",,United States,North Palm Beach,en,"[-80.082042, 26.803535]",-80.082042,26.803535,u s military begins mobilizing medical assistance for civilians including million respirators,positive
1.2401598433543823e+18,2020-03-17 23:15:22,Dayanara Torres is staying home with her and Marc Anthony’s son Ryan and this is how they spend their time… https://t.co/IFvF3XU34w,0,0,[],[],[],241533447.0,Miguel Conesa Osuna,"Artist-Painter, Multi-Media, Assemblage and Installation Artist. Serious inquiries welcome.",,United States,Machuelo Abajo,en,"[-66.613731, 18.012443]",-66.613731,18.012442999999994,dayanara torres is staying home with her and marc anthony s son ryan and this is how they spend their time,positive
1.2401591150386545e+18,2020-03-17 23:12:28,"What coronavirus revealed about national mindsets across the world.

 https://t.co/4fRTleoBxl",0,0,[],[],[],2806242747.0,Nadiah Zuur,"Migration, human rights, humanitarian issues 🌍 ⋄ a bit of art, books & photography 📷 ⋄ work at @IOMKenya  ⋄ RT ≠ endorsement",,Kenya,Nairobi,en,"[36.6645733, -1.3890532]",36.6645733,-1.3890532,what coronavirus revealed about national mindsets across the world,neutral
1.2401590168918835e+18,2020-03-17 23:12:05,"Wow wow wow, these reports are what should give us hope for the future, if you ask why #coronavirus this is why!… https://t.co/GmCXsIOoi8",0,0,[],[],['coronavirus'],83233675.0,Catherine Kennedy,"3 boys, 2 cats, 2 dogs, Socialist, Humanist, Animal Rights, Veggie, Welsh, European. Volunteer@ https://t.co/bdJmCQc6bs",,United Kingdom,Llanharan,en,"[-3.4690297, 51.5276352]",-3.4690297,51.5276352,wow wow wow these reports are what should give us hope for the future if you ask why coronavirus this is why,positive
1.2401586109838008e+18,2020-03-17 23:10:28,"#coronavirus has caused so much panic to the world , but we will overcome.
I pray #US should come up with #Vaccine… https://t.co/OYNE3Yg5Td",1,0,[],[],"['coronavirus', 'US', 'Vaccine']",1.238434786479399e+18,Official_stan24🇳🇬,Nice and simple by nature 🇳🇬,,Ivory Coast,Ivory Coast,en,"[-8.6012434, 4.3616546]",-8.601243400000001,4.3616546,coronavirus has caused so much panic to the world but we will overcome i pray us should come up with vaccine,positive
1.2401585510681764e+18,2020-03-17 23:10:14,How We could Control Coronavirus in our City ... where people themselves are busy contaminating themselves... they… https://t.co/TlTiCH728C,0,0,[],[],[],1.0995436316382863e+18,Vikram Toor,Free spirit.... love to engage in meaningful debate,,India,Sangrur,en,"[75.81838, 30.225433]",75.81838,30.225433,how we could control coronavirus in our city where people themselves are busy contaminating themselves they,positive
1.2401585103206646e+18,2020-03-17 23:10:04,"Other than #Coronavirus physical health advisory, we also need mental health advisory to educate the public on how… https://t.co/I0OEDlGZPa",4,1,[],[],['Coronavirus'],66309477.0,Ali Jaffar Zia,Marketing Practitioner | Creating Better Digital Impressions | Founder & CEO at @Digital_Maxima | CMO at @Peopletrail | Documenting Life,,United States,Saratoga Springs,en,"[-111.943211, 40.284224]",-111.943211,40.284224,other than coronavirus physical health advisory we also need mental health advisory to educate the public on how,negative
1.240157625561555e+18,2020-03-17 23:06:33,"'..Ministers should be urgently agreeing with our EU partners an extension to the current transition period, so tha… https://t.co/HgOir1SNyr",1,1,[],[],[],36200895.0,Carol Gould,US-born playwright/b'caster/BBCAnyQuestions/MoralMaze/SkyNews/ITVDrama4PBS/Books:SpitfireGirls/Don'tTreadonMe;nextWW2WAC racism/RTSnominee/longtimeBAFTAmember🎬,,United Kingdom,Paddington,en,"[-0.2160701, 51.5098789]",-0.2160701,51.5098789,ministers should be urgently agreeing with our eu partners an extension to the current transition period so tha,neutral
1.2401573427732398e+18,2020-03-17 23:05:26,Joe Biden promises  to the young voters saying that he will unify the party and the nation as presidential candidat… https://t.co/jzBX7HNwPu,0,0,[],[],[],2511718046.0,APURBA ROY CHOWDHURY,,,India,Kolkata,en,"[88.094457, 22.269493]",88.09445699999998,22.269493,joe biden promises to the young voters saying that he will unify the party and the nation as presidential candidat,neutral
1.2401571167002665e+18,2020-03-17 23:04:32,"CNN: Kevin Durant among Nets players who tested positive for the coronavirus.
https://t.co/IAKn7qRa6b

via @GoogleNews",0,0,['Google News'],[33584794],[],466608621.0,Dearic Jackson,"ATEC Strong Performance Coach, Personal Trainer - Body Transformation Specialist. I get your MIND RIGHT to get your BODY TIGHT! Follow me on IG - @dearicjackson",,United States,West Sacramento,en,"[-121.584282, 38.516197]",-121.584282,38.516197,cnn kevin durant among nets players who tested positive for the coronavirus via,negative
1.2401570292154696e+18,2020-03-17 23:04:11,US sales of guns and ammunition soar amid coronavirus panic buying https://t.co/iVqD6znKlZ,0,0,[],[],[],2778487812.0,Bobby Sharpe,,,Jamaica,Jamaica,en,"[-78.3688776, 17.7057855]",-78.36887759999998,17.7057855,us sales of guns and ammunition soar amid coronavirus panic buying,neutral
1.240156763741184e+18,2020-03-17 23:03:08,Smearing Palestinians as terrorists as they risk their lives to save us Israelis is painful.  @eran_singer said 2 r… https://t.co/hF0GtxmXOs,4,0,['Eran Singer ערן זינגר عران زنجر'],[2900258011],[],1.2092720151081329e+18,Leafy,"@slow_leafy back up account
RT's not endorsments
favorites neither
shitposting 24/7",,Israel,Israel,en,"[34.266924, 29.393973]",34.266924,29.393973,smearing palestinians as terrorists as they risk their lives to save us israelis is painful singer said r,negative
1.240156694027649e+18,2020-03-17 23:02:51,"A good read. Keeping my fingers crossed our trip to see family in Singapore this summer can still happen. Frankly,… https://t.co/C1x6FKezoX",0,0,[],[],[],27326946.0,Leah Sadoian,"She/her/hers. Writer, designer, visual storyteller. I drink a lot of beer and spend a lot of time with my cat. || Lamentations 3:23",,United States,Fresno,en,"[-119.93251, 36.648905]",-119.93251,36.648905,a good read keeping my fingers crossed our trip to see family in singapore this summer can still happen frankly,positive
1.2401565628382454e+18,2020-03-17 23:02:20,BBC News - Coronavirus hits all 50 US states as death toll rises https://t.co/gn8jqPlW12,0,0,[],[],[],407867378.0,Etienne St.John,Journalist & PR. Spokesman for the Ministry for Education and Employment [Opinions expressed mine alone; RT not endorsements],,Malta,Malta,en,"[14.1836393, 35.7863054]",14.1836393,35.7863054,bbc news coronavirus hits all us states as death toll rises,neutral
1.24015538206609e+18,2020-03-17 22:57:38,We'll update you if you if anything changes but please make sure you let us know if you have any symptoms. We'll ge… https://t.co/XGRTrSaVhi,1,1,[],[],[],1590605540.0,S6C,"Salisbury 6th Form College. 

Part of the Magna Learning Partnership",,United Kingdom,Salisbury,en,"[-1.838006, 51.050942]",-1.838006,51.050942,we ll update you if you if anything changes but please make sure you let us know if you have any symptoms we ll ge,positive
1.2401552729848259e+18,2020-03-17 22:57:12,Remember how we had only a few months to save the planet? So I think the government did that for us in the form of… https://t.co/nvQq0Ditor,1,0,[],[],[],492330913.0,Lopes,Satire and sports,,United States,Tucson,en,"[-111.083219, 32.057802]",-111.083219,32.057802,remember how we had only a few months to save the planet so i think the government did that for us in the form of,negative
1.2401552437001994e+18,2020-03-17 22:57:05,The current thinking is that the Coronavirus was passed to humans because some of us want to eat pangolins. https://t.co/NvCLsMCy0W,9,1,[],[],[],2951415981.0,Paul Kerton,"YouTuber, Vegan Nutritionist and former Personal Trainer offering personalised nutrition and workout plans.",,United Kingdom,Norwich,en,"[1.20388, 52.598032]",1.2038799999999998,52.598032,the current thinking is that the coronavirus was passed to humans because some of us want to eat pangolins,neutral
1.24015518219912e+18,2020-03-17 22:56:51,Bro it was a national holiday and Snapchat didn’t even snap us happy St. Patrick’s day OR did google do it’s cute d… https://t.co/hshd0wOUHC,7,0,[],[],[],316021961.0,Maddey Anderson,"love, life, and the pursuit of breadsticks. | I tweet too much. | 👻: Maddeykate $madisonkateanderson",,United States,Elk City,en,"[-99.49884, 35.3624026]",-99.49884,35.3624026,bro it was a national holiday and snapchat didn t even snap us happy st patrick s day or did google do it s cute d,negative
