tweet_id,date,text,favorite_count,retweet_count,at_mentions,at_mentions_id,hashtags,user_id,user_name,user_profile,in_reply_to_tweet_id,country,place,lang,coordinates,latitude,longitude,tidy_text,heat,tone
1240164994085530000.00,3/17/20 23:35,"Back with bulletins @BBCSouthNews this morning. We have the latest on coronavirus in the South as transport, school… https://t.co/P4x3vFzFmZ",5,0,['BBC South'],[90712779],[],277022325,Anjana Gadgil,"BBC présenter and reporter. Tweet and retweet mainly news and stories, football, tennis, running, fun. Chinese soap actress in (very) previous life",,United Kingdom,BBC South,en,"[-1.4085060259870938, 50.90763275921022]",-1.41,50.91,back with bulletins bbcsouthnews this morning we have the latest on coronavirus in the south as transport school   ,5,positive
1240164757409270000.00,3/17/20 23:34,"US is pushing to reject all asylum seekers, citing coronavirus worries - CNNPolitics https://t.co/KDeXphyFqz",1,0,[],[],[],1.13823E+18,Rose PArsons,Sitting on life's fence is not an option! Now is the time for all good men to come to the aid of their country!❤️ The Blue Wave Season is approaching!🙄🙄🙄,,United States,North Charleston,en,"[-80.1575903, 32.829336]",-80.16,32.83,us is pushing to reject all asylum seekers citing coronavirus worries  cnnpolitics httpstcokdexphyfqz,1,neutral
1240164477158310000.00,3/17/20 23:33,Coronavirus: First Human Trial Of Vaccine Begins In US.,0,0,[],[],[],1.22629E+18,Hamjngai Paswiat,"hy, i am a blind person with full of joy and happyness,
god is my creater and my king.",1.24E+18,India,Bengaluru,en,"[77.373474, 12.919037]",77.37,12.92,coronavirus first human trial of vaccine begins in us,0,positive
1240164310933890000.00,3/17/20 23:33,Did some math showing that Canada’s response to Covid-19 is 60% better than ours. Their national guidelines have cl… https://t.co/lKFI6woF2y,12,5,[],[],[],2856030754,Dr. Kathie Allen #DemCast,"Ran 4 Congress ‘17. Family Doc. #DemCastCA. Resistance with a side of irony & humor. Politics, Singing, Accordion, Theater, Books, Cats, Fitness, French.",,United States,San Juan Capistrano,en,"[-117.6865529, 33.466555]",-117.69,33.47,did some math showing that canada s response to   is   better than ours their national guidelines have cl   ,17,positive
1240163742911990000.00,3/17/20 23:30,@johnlegend doing the Lords work with his IG concert. While we’re out here saving lives and battling #coronavirus h… https://t.co/R7lNpu57UN,0,0,['John Legend'],[18228898],['coronavirus'],361551642,MaMja is the ghel 🧚🏾‍♀️,ungovernable! Ngeke sizwe ngabo!,,United Kingdom,Sandbach,en,"[-2.406684, 53.123764]",-2.41,53.12,johnlegend doing the lords work with his ig concert while we re out here saving lives and battling coronavirus h   ,0,positive
1240163500699320000.00,3/17/20 23:29,We @UNinUganda @WHOUganda join @UN Secretary General @antonioguterres to call on all of us to work together to prev… https://t.co/pY2s1AfFlA,2,1,"['UN in Uganda', 'WHO Uganda', 'United Nations', 'António Guterres']","[2687683441, 2599562040, 14159148, 811229675758505984]",[],35101952,Rosa Malango,United Nations Resident Coordinator & Designated Official for the Republic of Uganda. Every action in our lives serves a purpose. @UNinUganda,,Uganda,Kampala,en,"[32.4166234, 0.1648531]",32.42,0.16,we uninuganda whouganda join un secretary general antonioguterres to call on all of us to work together to prev   ,3,positive
1240163139833990000.00,3/17/20 23:28,"Well this shite virus gets nearer home for us , at our Joshua’s school some teachers are isolating so the younger k… https://t.co/BkfJY9VrBJ",8,1,[],[],[],819875766,Invisibleman 🕶 🇧🇼,"#CTID One Love One Life One CITY. followed by @ManCity @NYCFC ST forever block 219🇧🇼👕💙dream as if you'll live for forever , live as if you'll die today",,United Kingdom,Chesterfield,en,"[-1.484163, 53.213151]",-1.48,53.21,well this shite virus gets nearer home for us  at our joshua s school some teachers are isolating so the younger k   ,9,negative
1240162948951060000.00,3/17/20 23:27,Before corona virus hit all of us anybody wanna date with me ? #coronavirus,1,0,[],[],['coronavirus'],1.09165E+18,SANKET_A,"being ENGINEER.
DREAMER.
BELIVE in KARMA.
Think less Feel More🙌",,India,Haveli,en,"[73.6246953, 18.2801029]",73.62,18.28,before corona virus hit all of us anybody wanna date with me  coronavirus,1,neutral
1240162257180420000.00,3/17/20 23:24,Trump Now Claims He Always Knew the Coronavirus Would Be a Pandemic https://t.co/TmBPyhgxVS,0,0,[],[],[],2912847930,Gwynoro Jones,"Ex Lab MP Carms. Chair SDP/Alliance Wales, SDP/LibDem Nat C'tte 82-92. Schools Insp 1993-2013. Chair Wales Const Convention https://t.co/cWoKW9z99M",,United Kingdom,Gorseinon,en,"[-4.080063, 51.657076]",-4.08,51.66,trump now claims he always knew the coronavirus would be a pandemic httpstcotmbpyhgxvs,0,negative
1240161907555930000.00,3/17/20 23:23,"Holy Father @Pontifex celebrates Mass this morning in the #Vatican with three priests, two religious sisters, and t… https://t.co/96qOtQfwJx",4,0,['Pope Francis'],[500704345],['Vatican'],1965952176,Fr. Vu,"disciple of Christ, priest of @bhmcatholic, tweeting in English, Español, Vietnamese on gospel, church, pope, football, food, karaoke...(views are mine)",,United States,Birmingham,en,"[-86.967333, 33.405025]",-86.97,33.41,holy father pontifex celebrates mass this morning in the vatican with three priests two religious sisters and t   ,4,neutral
1240161210428830000.00,3/17/20 23:20,"Instead to applying your dirty mind in all these nonsense, embrace yourself for the disaster which is knocking your… https://t.co/kutCbT2wSR",0,0,[],[],[],291518338,SB,Man is by nature a political animal.,,United States,San Francisco,en,"[-122.514926, 37.708075]",-122.51,37.71,instead to applying your dirty mind in all these nonsense embrace yourself for the disaster which is knocking your   ,0,negative
1240160618658880000.00,3/17/20 23:18,Coronavirus vaccine test underway as U.S. volunteer gets first shot https://t.co/Nbta4f8Pf8 Amazing woman,0,0,[],[],[],19483130,Taz,HUGE Whitney Houston & Michael McDonald fan. Support GHT link below. NEGATIVE POSTS. CONSIDER YOURSELF BLOCKED.,,United Kingdom,Manchester,en,"[-2.319934, 53.343623]",-2.32,53.34,coronavirus vaccine test underway as us volunteer gets first shot   amazing woman,0,positive
1240159927081070000.00,3/17/20 23:15,Dayanara Torres is staying home with her and Marc Anthony’s son Ryan and this is how they spend their time… https://t.co/SetwOQlvVy,0,0,[],[],[],241533447,Miguel Conesa Osuna,"Artist-Painter, Multi-Media, Assemblage and Installation Artist. Serious inquiries welcome.",,United States,Machuelo Abajo,en,"[-66.613731, 18.012443]",-66.61,18.01,dayanara torres is staying home with her and marc anthony s son ryan and this is how they spend their time  httpstcosetwoqlvvy,0,positive
1240159906654710000.00,3/17/20 23:15,"U.S. military begins mobilizing medical assistance for civilians, including 5 million respirators https://t.co/2f7CCVjk0u",0,1,[],[],[],963866168,Sara Allen,"Grandmother of 5, married 48 years, love the outdoors/ traveling. #2A #Pro-life #conservative #constitutionalist #MAGA2020",,United States,North Palm Beach,en,"[-80.082042, 26.803535]",-80.08,26.80,us military begins mobilizing medical assistance for civilians including   million respirators  ,1,positive
1240159843354380000.00,3/17/20 23:15,Dayanara Torres is staying home with her and Marc Anthony’s son Ryan and this is how they spend their time… https://t.co/IFvF3XU34w,0,0,[],[],[],241533447,Miguel Conesa Osuna,"Artist-Painter, Multi-Media, Assemblage and Installation Artist. Serious inquiries welcome.",,United States,Machuelo Abajo,en,"[-66.613731, 18.012443]",-66.61,18.01,dayanara torres is staying home with her and marc anthony s son ryan and this is how they spend their time   ,0,positive
1240159115038650000.00,3/17/20 23:12,"What coronavirus revealed about national mindsets across the world.

 https://t.co/4fRTleoBxl",0,0,[],[],[],2806242747,Nadiah Zuur,"Migration, human rights, humanitarian issues 🌍 ⋄ a bit of art, books & photography 📷 ⋄ work at @IOMKenya  ⋄ RT ≠ endorsement",,Kenya,Nairobi,en,"[36.6645733, -1.3890532]",36.66,-1.39,what coronavirus revealed about national mindsets across the world    ,0,neutral
1240159016891880000.00,3/17/20 23:12,"Wow wow wow, these reports are what should give us hope for the future, if you ask why #coronavirus this is why!… https://t.co/GmCXsIOoi8",0,0,[],[],['coronavirus'],83233675,Catherine Kennedy,"3 boys, 2 cats, 2 dogs, Socialist, Humanist, Animal Rights, Veggie, Welsh, European. Volunteer@ https://t.co/bdJmCQc6bs",,United Kingdom,Llanharan,en,"[-3.4690297, 51.5276352]",-3.47,51.53,wow wow wow these reports are what should give us hope for the future if you ask why coronavirus this is why   ,0,positive
1240158610983800000.00,3/17/20 23:10,"#coronavirus has caused so much panic to the world , but we will overcome.
I pray #US should come up with #Vaccine… https://t.co/OYNE3Yg5Td",1,0,[],[],"['coronavirus', 'US', 'Vaccine']",1.23843E+18,Official_stan24🇳🇬,Nice and simple by nature 🇳🇬,,Ivory Coast,Ivory Coast,en,"[-8.6012434, 4.3616546]",-8.60,4.36,coronavirus has caused so much panic to the world  but we will overcome i pray us should come up with vaccine   ,1,positive
1240158551068170000.00,3/17/20 23:10,How We could Control Coronavirus in our City ... where people themselves are busy contaminating themselves... they… https://t.co/TlTiCH728C,0,0,[],[],[],1.09954E+18,Vikram Toor,Free spirit.... love to engage in meaningful debate,,India,Sangrur,en,"[75.81838, 30.225433]",75.82,30.23,how we could control coronavirus in our city  where people themselves are busy contaminating themselves they   ,0,positive
1240158510320660000.00,3/17/20 23:10,"Other than #Coronavirus physical health advisory, we also need mental health advisory to educate the public on how… https://t.co/I0OEDlGZPa",4,1,[],[],['Coronavirus'],66309477,Ali Jaffar Zia,Marketing Practitioner | Creating Better Digital Impressions | Founder & CEO at @Digital_Maxima | CMO at @Peopletrail | Documenting Life,,United States,Saratoga Springs,en,"[-111.943211, 40.284224]",-111.94,40.28,other than coronavirus physical health advisory we also need mental health advisory to educate the public on how   ,5,negative
1240157625561550000.00,3/17/20 23:06,"'..Ministers should be urgently agreeing with our EU partners an extension to the current transition period, so tha… https://t.co/HgOir1SNyr",1,1,[],[],[],36200895,Carol Gould,US-born playwright/b'caster/BBCAnyQuestions/MoralMaze/SkyNews/ITVDrama4PBS/Books:SpitfireGirls/Don'tTreadonMe;nextWW2WAC racism/RTSnominee/longtimeBAFTAmember🎬,,United Kingdom,Paddington,en,"[-0.2160701, 51.5098789]",-0.22,51.51,ministers should be urgently agreeing with our eu partners an extension to the current transition period so tha   ,2,neutral
1240157342773230000.00,3/17/20 23:05,Joe Biden promises  to the young voters saying that he will unify the party and the nation as presidential candidat… https://t.co/jzBX7HNwPu,0,0,[],[],[],2511718046,APURBA ROY CHOWDHURY,,,India,Kolkata,en,"[88.094457, 22.269493]",88.09,22.27,joe biden promises  to the young voters saying that he will unify the party and the nation as presidential candidat   ,0,neutral
1240157116700260000.00,3/17/20 23:04,"CNN: Kevin Durant among Nets players who tested positive for the coronavirus.
https://t.co/IAKn7qRa6b

via @GoogleNews",0,0,['Google News'],[33584794],[],466608621,Dearic Jackson,"ATEC Strong Performance Coach, Personal Trainer - Body Transformation Specialist. I get your MIND RIGHT to get your BODY TIGHT! Follow me on IG - @dearicjackson",,United States,West Sacramento,en,"[-121.584282, 38.516197]",-121.58,38.52,cnn kevin durant among nets players who tested positive for the coronavirus    via googlenews,0,negative
1240157029215460000.00,3/17/20 23:04,US sales of guns and ammunition soar amid coronavirus panic buying https://t.co/iVqD6znKlZ,0,0,[],[],[],2778487812,Bobby Sharpe,,,Jamaica,Jamaica,en,"[-78.3688776, 17.7057855]",-78.37,17.71,us sales of guns and ammunition soar amid coronavirus panic buying  ,0,neutral
1240156763741180000.00,3/17/20 23:03,Smearing Palestinians as terrorists as they risk their lives to save us Israelis is painful.  @eran_singer said 2 r… https://t.co/hF0GtxmXOs,4,0,['Eran Singer ערן זינגר عران زنجر'],[2900258011],[],1.20927E+18,Leafy,"@slow_leafy back up account
RT's not endorsments
favorites neither
shitposting 24/7",,Israel,Israel,en,"[34.266924, 29.393973]",34.27,29.39,smearing palestinians as terrorists as they risk their lives to save us israelis is painful  eransinger said   r   ,4,negative
1240156694027640000.00,3/17/20 23:02,"A good read. Keeping my fingers crossed our trip to see family in Singapore this summer can still happen. Frankly,… https://t.co/C1x6FKezoX",0,0,[],[],[],27326946,Leah Sadoian,"She/her/hers. Writer, designer, visual storyteller. I drink a lot of beer and spend a lot of time with my cat. || Lamentations 3:23",,United States,Fresno,en,"[-119.93251, 36.648905]",-119.93,36.65,a good read keeping my fingers crossed our trip to see family in singapore this summer can still happen frankly   ,0,positive
1240156562838240000.00,3/17/20 23:02,BBC News - Coronavirus hits all 50 US states as death toll rises https://t.co/gn8jqPlW12,0,0,[],[],[],407867378,Etienne St.John,Journalist & PR. Spokesman for the Ministry for Education and Employment [Opinions expressed mine alone; RT not endorsements],,Malta,Malta,en,"[14.1836393, 35.7863054]",14.18,35.79,bbc news  coronavirus hits all   us states as death toll rises  ,0,neutral
1240155382066080000.00,3/17/20 22:57,We'll update you if you if anything changes but please make sure you let us know if you have any symptoms. We'll ge… https://t.co/XGRTrSaVhi,1,1,[],[],[],1590605540,S6C,"Salisbury 6th Form College. 

Part of the Magna Learning Partnership",,United Kingdom,Salisbury,en,"[-1.838006, 51.050942]",-1.84,51.05,well update you if you if anything changes but please make sure you let us know if you have any symptoms well ge  httpstcoxgrtrsavhi,2,positive
1240155272984820000.00,3/17/20 22:57,Remember how we had only a few months to save the planet? So I think the government did that for us in the form of… https://t.co/nvQq0Ditor,1,0,[],[],[],492330913,Lopes,Satire and sports,,United States,Tucson,en,"[-111.083219, 32.057802]",-111.08,32.06,remember how we had only a few months to save the planet so i think the government did that for us in the form of   ,1,negative
1240155243700190000.00,3/17/20 22:57,The current thinking is that the Coronavirus was passed to humans because some of us want to eat pangolins. https://t.co/NvCLsMCy0W,9,1,[],[],[],2951415981,Paul Kerton,"YouTuber, Vegan Nutritionist and former Personal Trainer offering personalised nutrition and workout plans.",,United Kingdom,Norwich,en,"[1.20388, 52.598032]",1.20,52.60,the current thinking is that the coronavirus was passed to humans because some of us want to eat pangolins  ,10,neutral
1240155182199110000.00,3/17/20 22:56,Bro it was a national holiday and Snapchat didn’t even snap us happy St. Patrick’s day OR did google do it’s cute d… https://t.co/hshd0wOUHC,7,0,[],[],[],316021961,Maddey Anderson,"love, life, and the pursuit of breadsticks. | I tweet too much. | 👻: Maddeykate $madisonkateanderson",,United States,Elk City,en,"[-99.49884, 35.3624026]",-99.50,35.36,bro it was a national holiday and snapchat didn t even snap us happy st patrick s day or did google do it s cute d   ,7,negative
1240155166084600000.00,3/17/20 22:56,"We al deserve to smile 😀, no matter how bad things are for you.  # CoronaVirus will not kill us guys in the name of… https://t.co/76kCuTTspk",0,0,[],[],[],2342731505,IG: Nesh_Mota,P' Model || Graduate || Hustlepreneur.... info@womanman.co.za or nesh.mota@gmail.com & 0658196145,,South Africa,Centurion,en,"[28.0010585, -25.9448996]",28.00,-25.94,we al deserve to smile 😀 no matter how bad things are for you   coronavirus will not kill us guys in the name of   ,0,negative
1240155131259290000.00,3/17/20 22:56,"reading an npr article that has continuous updates on the coronavirus. thus far there’s been 6,000+ cases and 108 deaths just in the US",3,1,[],[],[],1.11946E+18,eliza’s haha funny jokes,i asked god for a miracle and he sent me my freaking sexy wife she has tattoos and drives me crazy.,,United States,Denton,en,"[-97.187543, 33.1289384]",-97.19,33.13,reading an npr article that has continuous updates on the coronavirus thus far there s been   cases and   deaths just in the us,4,positive
1240154947343330000.00,3/17/20 22:55,@MaxCRoser Well. https://t.co/RobdAIULMW,0,0,['Max Roser'],[610659001],[],867641,Helmi@home,Strong believer in science ❯ Hacker ❯ EV pilot ❯ Podcasts addict ❯ Known for @rasenfunk,1.24E+18,Germany,Mering,en,"[10.940413, 48.24491]",10.94,48.24,maxcroser well httpstcorobdaiulmw,0,neutral
1240154312690590000.00,3/17/20 22:53,The Coronavirus Crisis Is Showing Us How to Live Online https://t.co/36qwed4pHk,0,0,[],[],[],9.91699E+17,Petros Apostolopoulos,PhD student in Public History @NCState/ Digital Humanities/ MA in History @VUAmsterdam,,United States,Raleigh,en,"[-78.818343, 35.7158045]",-78.82,35.72,the coronavirus crisis is showing us how to live online  ,0,positive
1240153413289210000.00,3/17/20 22:49,"Hello Good Quarantine! Coronavirus got us all Discombobulated. Clubs are closed but Everyone, please find a way to… https://t.co/P3jdzV9tsZ",2,1,[],[],[],1498920872,Vonnie,"24 | RVA Videographer and Filmmaker 🎥Owner of (IG)@PlayItBackVideography, 💪🏾LGBTQ+ 🌈",,United States,Richmond,en,"[-77.601044, 37.447046]",-77.60,37.45,hello good quarantine coronavirus got us all discombobulated clubs are closed but everyone please find a way to   ,3,positive
1240153243860250000.00,3/17/20 22:49,"😉🙃👍🏽
Trump Now Claims He Always Knew the Coronavirus Would Be a Pandemic https://t.co/oVC4Nit81A",0,0,[],[],[],21835978,Sarah Sharp,"Tuesdays @ElephantRoomATX
Songwriter, Jazz singer, 1/2 of @ATXKaliyo w/ @AndreaPerryYES. Formerly @JitterbugVipers w/ Slim Richey",,United States,Austin,en,"[-97.928935, 30.127892]",-97.93,30.13,😉🙃👍🏽 trump now claims he always knew the coronavirus would be a pandemic  ,0,negative
1240152929962720000.00,3/17/20 22:47,Women face greater risks during this Coronavirus pandemic. This should be considered as interventions are mounted.… https://t.co/V4N1ddLcK9,6,3,[],[],[],33293133,Ifeanyi Nsofor,Doctor. TEDx Speaker. Senior @AtlanticFellows. Senior @AspenNewVoices Fellow. @FordFoundation Fellow. @LSTMnews Alumnus. CEO @EpiAFRIC Director @nighealthwatch,,Nigeria,Abuja,en,"[7.3045544, 8.961887]",7.30,8.96,women face greater risks during this coronavirus pandemic this should be considered as interventions are mounted   ,9,negative
1240152872811220000.00,3/17/20 22:47,We need real leadership now like @SenMarkey who is calling on Trump to use Defense Production Act to facilitate pro… https://t.co/4ohQ5YELBZ,4,2,['Ed Markey'],[21406834],[],48367964,Christine Ahn,"Founder, Exec Dir of @WomenCrossDMZ, women mobilizing for peace in Korea. Mom, writer, peace activist. Co-coordinator @koreapeacenow!",,United States,Honolulu,en,"[-157.950476, 21.254837]",-157.95,21.25,we need real leadership now like senmarkey who is calling on trump to use defense production act to facilitate pro   ,6,negative
1240152353338260000.00,3/17/20 22:45,Compare the number of deaths due to the #coronavirus in the US to the number of deaths of American soldiers who fou… https://t.co/gCWWXyJT21,0,0,[],[],['coronavirus'],2278123729,Chuck W Chapman,"Singer, songwriter, musician, actor, writer, director, poet, film maker, dreamer - “Mark” on @CyclesTVSeries - Indie Horror Actor, Writer & Director, Author",,United States,Easley,en,"[-82.663558, 34.776033]",-82.66,34.78,compare the number of deaths due to the coronavirus in the us to the number of deaths of american soldiers who fou   ,0,negative
1240152317556650000.00,3/17/20 22:45,"Fuck you and your weed. That's some good weed tho🤷‍♂️😂.....got us talking about Coronavirus, HIV/AIDS.....fuck i co… https://t.co/pl5UOjP1OU",4,1,[],[],[],1559771922,👑Mitchie👑,"- Sa Malo
- Uruone,Vanuabalavu,Lau
-My Own Version Tweets
-For Laughs/Jokes
-Go Ahead and Judge Me
-Me Don't Give A Fuck✌",,Fiji,Fiji,en,"[-180.0, -20.9786847]",-180.00,-20.98,fuck you and your weed thats some good weed tho🤷‍♂️😂got us talking about coronavirus hivaidsfuck i co   ,5,positive
1240152173998190000.00,3/17/20 22:44,The statement of Mr.Tim cook to help with 15 millions US dollars for the recovery from illness and eradication of C… https://t.co/5p4jnzl4nP,0,0,[],[],[],1.21361E+18,S.Santhanakrishnan,"Ever loving Nature,Living beings,Unity in Diversity.",,India,Saidapet,en,"[80.0765774, 13.0248559]",80.08,13.02,the statement of mrtim cook to help with   millions us dollars for the recovery from illness and eradication of c   ,0,neutral
1240151946989790000.00,3/17/20 22:43,"Even the uber wealthy can’t buy a ticket out of the US.
No escape. https://t.co/zw76aMKVkS",0,0,[],[],[],231256015,Cathy Alterman,Street Wise & Book Smart. FOLLOWED BY @ShiriMoshe @MikeLester @RyanAFournier @LToddWood                              BLOCKED BY @soledadobrien,,United States,Georgia,en,"[-85.605166, 30.355644]",-85.61,30.36,even the uber wealthy can t buy a ticket out of the us no escape  ,0,neutral
1240151888294700000.00,3/17/20 22:43,All US Citizens are Entitled to $700 USD per week to stay at home to avoid the spread of COVID-19 novel Coronavirus… https://t.co/nOx53XoaK4,35,28,[],[],[],9.91104E+17,Uso Vee,"San Jose,CA🌞Kalihi,HI🍍Darrington,WA🌲  GoForBroke🤙🏽 TwoMoreChainz🔥  🅿️Clan",,United States,Ko Olina,en,"[-158.1293, 21.322963]",-158.13,21.32,all us citizens are entitled to   usd per week to stay at home to avoid the spread of   novel coronavirus   ,63,neutral
1240151704206800000.00,3/17/20 22:43,All US Citizens are Entitled to $1200 USD per week to stay at home to avoid the spread of COVID-19 novel Coronaviru… https://t.co/CR9HPzVuk4,0,0,[],[],[],2470032332,JustMPGBaby,Blessed..grateful.. ! Love the oakland A's and Raiders! bay area 408 #Dodgers #chevyGang #malibuHybrid,,United States,San Martin,en,"[-121.630143, 37.056231]",-121.63,37.06,all us citizens are entitled to   usd per week to stay at home to avoid the spread of   novel coronaviru   ,0,neutral
1240151581791830000.00,3/17/20 22:42,Stigmabase —  The AIDS Crisis Can Teach Us How To Beat Coronavirus: The U.S. made serious mistakes when the HIV vir… https://t.co/myTjPE1xWh,0,0,[],[],[],191092262,Stigmabase | NORDIC,Ireland — Scotland — Inuit —  Svenska — Русский | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,,South Africa,Johannesburg,en,"[27.7518557, -26.5126489]",27.75,-26.51,stigmabase —  the aids crisis can teach us how to beat coronavirus the us made serious mistakes when the hiv vir   ,0,positive
1240151318095930000.00,3/17/20 22:41,@Ben29873898 @endCOVID19 @necsi This recommendation is not universally agreed upon. In the US we have a shortage of… https://t.co/G2zrA6p3yJ,0,0,"['Ben', 'End Coronavirus Dot Org', 'NECSI']","[1138970116589096961, 1235753586983747585, 52188980]",[],24083551,J.,"UCLA PhD in microbiology, now clinical research scientist. Also Porto Bakery Boy, member in good standing.",1.24E+18,United States,Downey,en,"[-118.1704294, 33.90245]",-118.17,33.90,    necsi this recommendation is not universally agreed upon in the us we have a shortage of   ,0,neutral
1240151272705090000.00,3/17/20 22:41,"""Now is not a time to be squeamish about public sector debt,"" Robert Chote, https://t.co/JqsxJhckN5",0,0,[],[],[],9.45718E+17,Rafael Jimenez,China trade,,Estonia,Tallinn,en,"[24.5501404, 59.3518286]",24.55,59.35,now is not a time to be squeamish about public sector debt robert chote  ,0,neutral
1240151248634080000.00,3/17/20 22:41,"Vietnam has confirmed an additional case of coronavirus linked to a mosque event in Malaysia, its health ministry s… https://t.co/cKP8jtpbkE",1,2,[],[],[],83875900,Zashnain Zainal,"A relief worker, poet, traveller and Malaysian. Seeking the ultimate emotional response to a dying age of reason & compassion.",,Malaysia,Selangor,en,"[100.8007202, 2.5934594]",100.80,2.59,vietnam has confirmed an additional case of coronavirus linked to a mosque event in malaysia its health ministry s   ,3,positive
1240151000746540000.00,3/17/20 22:40,These idiots have NO CLUE what they are doing. We’ll be so much safer when they are gone it’s tragic we have to go… https://t.co/zZXWUJfFW1,1,0,[],[],[],484086043,P,,,United States,Chicago,en,"[-87.940033, 41.644102]",-87.94,41.64,these idiots have no clue what they are doing we ll be so much safer when they are gone it s tragic we have to go   ,1,negative
1240150923491540000.00,3/17/20 22:39,Indonesian police have ordered retailers to ration purchases of staple foods to contain panic buying amid a spike i… https://t.co/IvJXkEtQgc,1,4,[],[],[],83875900,Zashnain Zainal,"A relief worker, poet, traveller and Malaysian. Seeking the ultimate emotional response to a dying age of reason & compassion.",,Malaysia,Selangor,en,"[100.8007202, 2.5934594]",100.80,2.59,indonesian police have ordered retailers to ration purchases of staple foods to contain panic buying amid a spike i  httpstcoivjxketqgc,5,neutral
1240150755497170000.00,3/17/20 22:39,"Author of soon to be published,“The Lost Art of Connecting”  @SusanMcP1, an @apoliticalco investor, shares how to a… https://t.co/nSvcnNmGjy",0,0,"['Susan McPherson', 'Apolitical']","[14844272, 3374431174]",[],15284345,Lisa Witter,Co-founder/Exec Chair @apoliticalco https://t.co/qhvXQURP4J.A #YGL. Tweets on #publicservice #government #women #behaviorchange #agilegovernace. Views: mine.,,Germany,Uckerland,en,"[13.620823, 53.386291]",13.62,53.39,author of soon to be published the lost art of connecting     an apoliticalco investor shares how to a  httpstconsvcnnmgjy,0,positive
1240150707979840000.00,3/17/20 22:39,China expelling US journalists from country amid coronavirus https://t.co/MyUnrmzQ8b via @nypost,0,0,['New York Post'],[17469289],[],506295740,em,Less is More,,United States,Niskayuna,en,"[-73.918305, 42.764483]",-73.92,42.76,china expelling us journalists from country amid coronavirus   via nypost,0,neutral
1240150447186480000.00,3/17/20 22:38,Coronavirus Disease 2019 (COVID-19) in the U.S. https://t.co/Yuhhdeujj0 via @CDCgov,0,0,['CDC'],[146569971],[],1.10046E+18,RFvillaclara,"Retweets, likes, follows, pictures and posts, are not endorsements or promotions of any kind. It's all a time capsule.",,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.67,33.70,coronavirus disease     in the us   via cdcgov,0,positive
1240150218785590000.00,3/17/20 22:37,It’s a #politicalvirus what’s killing us not #CoronaVirus.,0,0,[],[],"['politicalvirus', 'CoronaVirus']",1131694694,King Subeir,#Eagle🦅 LOVE YOURSELF ❤️❤️,,South Africa,Cape Town,en,"[18.3180332, -34.35839]",18.32,-34.36,it s a politicalvirus what s killing us not coronavirus,0,neutral
1240149758531990000.00,3/17/20 22:35,This is why I have been imploring folks to shut things down. https://t.co/3sLDFBsPaN https://t.co/6VqaAaEo2t,0,0,[],[],[],1043366660,Pr. Jayne Thompson,"Do justice, love mercy and walk humbly with God...",,United States,Cedar Rapids,en,"[-91.7745785, 41.886245]",-91.77,41.89,this is why i have been imploring folks to shut things down    ,0,negative
1240149715766960000.00,3/17/20 22:35,okay so does anyone else think there’s more to the coronavirus than they’re letting us know &amp; or it’s like a cover… https://t.co/MiL7kFf5zN,0,0,[],[],[],3281981462,Lorena Carrillo,𝙽 ♡ sc: lorena_celeste ♐︎,,United States,Long Beach,en,"[-118.250227, 33.732905]",-118.25,33.73,okay so does anyone else think there s more to the coronavirus than they re letting us know amp or it s like a cover   ,0,positive
1240149712205980000.00,3/17/20 22:35,Fighting Stigma: No luck for the Irish as closed US pubs face coronavirus losses on St. Patrick's Day: Patrons were… https://t.co/YtXUnNL3ID,0,0,[],[],[],191092262,Stigmabase | NORDIC,Ireland — Scotland — Inuit —  Svenska — Русский | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,,Canada,Mascouche,en,"[-73.700164, 45.716103]",-73.70,45.72,fighting stigma no luck for the irish as closed us pubs face coronavirus losses on st patricks day patrons were   ,0,positive
1240149354381440000.00,3/17/20 22:33,These days of #Coronavirus can feel like the whole World is on fire. The Qur'an mentions that when #Abraham was thr… https://t.co/iQDwdNV0NZ,1,0,[],[],"['Coronavirus', 'Abraham']",1.15917E+18,Aadil Chishty,"Gaddi Nasheen (Custodian) at the Holy Shrine of Sufi Saint Hazrat Khwaja Moinuddin Hasan Chishty (R.A.), Student of Comparative Religion, Biblical Student.",,India,Ajmer,en,"[74.25354, 26.190317]",74.25,26.19,these days of coronavirus can feel like the whole world is on fire the quran mentions that when abraham was thr   ,1,negative
1240149323108810000.00,3/17/20 22:33,A chilling scientific paper helped upend U.S. and U.K. coronavirus strategies https://t.co/bJuDN91DGP,0,0,[],[],[],729704556,"Fredros Okumu, PhD","Public Health Expert; Mosquito Biologist; Howard Hughes-Gates Int. Scholar; Wellcome Trust Fellow; ASPEN Fellow; Director of Science, Ifakara Health Institute",,Tanzania,Morogoro,en,"[35.3247203, -9.9691514]",35.32,-9.97,a chilling scientific paper helped upend us and uk coronavirus strategies  ,0,neutral
